filename,snr_improvement_db,rms_reduction_db,original_duration_seconds,enhanced_duration_seconds,sample_rate,enhanced_wav_path
dia47_utt11.mp4,-2.6857629488660666,0.5773443012639247,1.8773333333333333,1.8773125,16000,enhanced_audio/dia47_utt11_enhanced.wav
dia35_utt2.mp4,-0.5708574489699136,7.730393867027835,0.32,0.32,16000,enhanced_audio/dia35_utt2_enhanced.wav
dia956_utt14.mp4,-2.338937798989721,1.4481695303135274,3.52,3.52,16000,enhanced_audio/dia956_utt14_enhanced.wav
dia1032_utt1.mp4,-1.7869209983949998,2.9651108044279004,5.312,5.312,16000,enhanced_audio/dia1032_utt1_enhanced.wav
dia47_utt9.mp4,-7.123343161725694,-6.2245852995576865,0.9813333333333333,0.9813125,16000,enhanced_audio/dia47_utt9_enhanced.wav
dia645_utt11.mp4,-1.7301200664731973,2.9486366887708995,0.4053333333333333,0.4053125,16000,enhanced_audio/dia645_utt11_enhanced.wav
dia572_utt20.mp4,-2.5742395686552593,0.9111967122681033,3.4346666666666668,3.4346875,16000,enhanced_audio/dia572_utt20_enhanced.wav
dia457_utt2.mp4,-1.9230170986866515,2.670155594771976,7.722666666666667,7.7226875,16000,enhanced_audio/dia457_utt2_enhanced.wav
dia969_utt0.mp4,-2.0183725385764313,2.245089151159451,3.477333333333333,3.4773125,16000,enhanced_audio/dia969_utt0_enhanced.wav
dia232_utt4.mp4,-2.3551714044532894,1.4323784966943112,2.176,2.176,16000,enhanced_audio/dia232_utt4_enhanced.wav
dia940_utt7.mp4,-2.139387653832139,1.9756580641135713,3.6053333333333333,3.6053125,16000,enhanced_audio/dia940_utt7_enhanced.wav
dia619_utt5.mp4,-6.029471999829298,-4.825464329463124,3.1786666666666665,3.1786875,16000,enhanced_audio/dia619_utt5_enhanced.wav
dia1033_utt1.mp4,-2.372890277215543,1.2772171163843695,2.8373333333333335,2.8373125,16000,enhanced_audio/dia1033_utt1_enhanced.wav
dia46_utt9.mp4,-2.0402317365722444,2.0672464435035875,1.728,1.728,16000,enhanced_audio/dia46_utt9_enhanced.wav
dia456_utt2.mp4,-3.6324838597305287,-1.2699430211767564,3.968,3.968,16000,enhanced_audio/dia456_utt2_enhanced.wav
dia34_utt2.mp4,-2.622029678059441,0.8431454503378024,3.3066666666666666,3.3066875,16000,enhanced_audio/dia34_utt2_enhanced.wav
dia630_utt2.mp4,-2.60593693692327,0.8472249997054502,2.688,2.688,16000,enhanced_audio/dia630_utt2_enhanced.wav
dia424_utt9.mp4,-1.5153806313772473,3.6511634906011237,1.5786666666666667,1.5786875,16000,enhanced_audio/dia424_utt9_enhanced.wav
dia941_utt7.mp4,-1.9642049827351502,2.483216427117795,2.7946666666666666,2.7946875,16000,enhanced_audio/dia941_utt7_enhanced.wav
dia288_utt16.mp4,-2.4285912882512397,1.315485263445455,2.56,2.56,16000,enhanced_audio/dia288_utt16_enhanced.wav
dia968_utt0.mp4,-1.3532711142117568,4.324368373233455,1.8773333333333333,1.8773125,16000,enhanced_audio/dia968_utt0_enhanced.wav
dia351_utt14.mp4,-13.699034698119304,-13.541155947796,0.192,0.192,16000,enhanced_audio/dia351_utt14_enhanced.wav
dia752_utt6.mp4,-6.383887592425623,-5.253626882824697,1.7066666666666668,1.7066875,16000,enhanced_audio/dia752_utt6_enhanced.wav
dia351_utt0.mp4,-1.3696205204579834,4.304777352873152,6.890666666666666,6.8906875,16000,enhanced_audio/dia351_utt0_enhanced.wav
dia823_utt3.mp4,-1.4384777526989967,4.0711905128428345,1.4293333333333333,1.4293125,16000,enhanced_audio/dia823_utt3_enhanced.wav
dia851_utt8.mp4,-4.638464561681981,-2.855084478204677,1.4506666666666668,1.4506875,16000,enhanced_audio/dia851_utt8_enhanced.wav
dia810_utt14.mp4,-1.5617618810766076,3.5878757507650065,4.48,4.48,16000,enhanced_audio/dia810_utt14_enhanced.wav
dia137_utt0.mp4,-3.1928554118833663,-0.35331509258092947,0.9813333333333333,0.9813125,16000,enhanced_audio/dia137_utt0_enhanced.wav
dia379_utt7.mp4,-1.4087319296810468,4.148961895041107,1.856,1.856,16000,enhanced_audio/dia379_utt7_enhanced.wav
dia136_utt0.mp4,-1.2742687695699753,4.957473675741115,1.5573333333333332,1.5573125,16000,enhanced_audio/dia136_utt0_enhanced.wav
dia822_utt3.mp4,-3.9561233541633816,-1.7773485505070865,1.216,1.216,16000,enhanced_audio/dia822_utt3_enhanced.wav
dia350_utt0.mp4,-1.370311718397833,4.226406323445688,2.474666666666667,2.4746875,16000,enhanced_audio/dia350_utt0_enhanced.wav
dia206_utt6.mp4,-2.9355087227594994,0.11074537004375067,0.2986666666666667,0.2986875,16000,enhanced_audio/dia206_utt6_enhanced.wav
dia782_utt5.mp4,-1.863207994535406,2.610978789646252,2.0906666666666665,2.0906875,16000,enhanced_audio/dia782_utt5_enhanced.wav
dia1006_utt3.mp4,-2.1618499947286116,1.869782838462539,4.714666666666667,4.7146875,16000,enhanced_audio/dia1006_utt3_enhanced.wav
dia28_utt7.mp4,-1.83909667398194,2.8944402654290573,2.304,2.304,16000,enhanced_audio/dia28_utt7_enhanced.wav
dia195_utt8.mp4,-3.6928999354312273,-1.1393592787191669,3.6053333333333333,3.6053125,16000,enhanced_audio/dia195_utt8_enhanced.wav
dia463_utt0.mp4,-0.4987973633645159,9.18216784107811,1.0026666666666666,1.0026875,16000,enhanced_audio/dia463_utt0_enhanced.wav
dia605_utt0.mp4,-0.6569480186305855,7.778772013738369,3.7973333333333334,3.7973125,16000,enhanced_audio/dia605_utt0_enhanced.wav
dia334_utt10.mp4,-1.4500169996322665,3.953396732762673,2.005333333333333,2.0053125,16000,enhanced_audio/dia334_utt10_enhanced.wav
dia933_utt10.mp4,-1.8585552524853606,2.94077959497033,1.344,1.344,16000,enhanced_audio/dia933_utt10_enhanced.wav
dia783_utt5.mp4,-2.381069164804202,1.3318109403926237,9.685333333333332,9.6853125,16000,enhanced_audio/dia783_utt5_enhanced.wav
dia975_utt5.mp4,-2.18734939779527,1.8211380183057357,1.216,1.216,16000,enhanced_audio/dia975_utt5_enhanced.wav
dia207_utt6.mp4,-0.009714176297235984,28.96429958126801,0.8533333333333334,0.8533125,16000,enhanced_audio/dia207_utt6_enhanced.wav
dia823_utt12.mp4,-2.288711334808207,1.6091110786449283,1.2586666666666666,1.2586875,16000,enhanced_audio/dia823_utt12_enhanced.wav
dia604_utt0.mp4,-1.5153730000560754,3.7315412746556387,5.76,5.76,16000,enhanced_audio/dia604_utt0_enhanced.wav
dia29_utt7.mp4,-2.219535037315408,1.665289210587384,2.752,2.752,16000,enhanced_audio/dia29_utt7_enhanced.wav
dia380_utt3.mp4,-0.0749642144396056,17.730678116705406,1.472,1.472,16000,enhanced_audio/dia380_utt3_enhanced.wav
dia1007_utt3.mp4,-3.0418129273043286,-0.029599836491936257,4.8853333333333335,4.8853125,16000,enhanced_audio/dia1007_utt3_enhanced.wav
dia462_utt0.mp4,-7.340067352259645,-6.360340146934994,0.448,0.448,16000,enhanced_audio/dia462_utt0_enhanced.wav
dia317_utt9.mp4,-2.6658426627018144,0.7547246943079913,2.3893333333333335,2.3893125,16000,enhanced_audio/dia317_utt9_enhanced.wav
dia791_utt10.mp4,-3.7706155255732483,-1.465930146729483,2.6026666666666665,2.6026875,16000,enhanced_audio/dia791_utt10_enhanced.wav
dia103_utt2.mp4,-1.7835290593871251,2.8842362274849798,3.7973333333333334,3.7973125,16000,enhanced_audio/dia103_utt2_enhanced.wav
dia365_utt2.mp4,-1.9468687217444036,2.7135742505543607,1.8346666666666667,1.8346875,16000,enhanced_audio/dia365_utt2_enhanced.wav
dia817_utt1.mp4,-1.5215995360427181,3.731394323782781,2.2186666666666666,2.2186875,16000,enhanced_audio/dia817_utt1_enhanced.wav
dia766_utt4.mp4,-3.343987785080503,-0.655266525930659,1.5146666666666666,1.5146875,16000,enhanced_audio/dia766_utt4_enhanced.wav
dia529_utt3.mp4,-2.4629270078688323,1.1823775195191486,5.312,5.312,16000,enhanced_audio/dia529_utt3_enhanced.wav
dia1007_utt12.mp4,-0.05669920104197927,19.205530166860616,0.128,0.128,16000,enhanced_audio/dia1007_utt12_enhanced.wav
dia990_utt4.mp4,-2.210476203329704,1.7631858364216302,3.3066666666666666,3.3066875,16000,enhanced_audio/dia990_utt4_enhanced.wav
dia599_utt15.mp4,-4.60883458986157,-2.790593784390276,0.8533333333333334,0.8533125,16000,enhanced_audio/dia599_utt15_enhanced.wav
dia816_utt1.mp4,-3.387496297678847,-0.688756390067551,6.677333333333333,6.6773125,16000,enhanced_audio/dia816_utt1_enhanced.wav
dia486_utt1.mp4,-2.4002339686815515,1.3567057640733329,1.472,1.472,16000,enhanced_audio/dia486_utt1_enhanced.wav
dia170_utt9.mp4,-2.0724334271492864,2.140743333560099,4.181333333333333,4.1813125,16000,enhanced_audio/dia170_utt9_enhanced.wav
dia102_utt2.mp4,-2.3993318608492635,1.3490235756935283,2.3466666666666667,2.3466875,16000,enhanced_audio/dia102_utt2_enhanced.wav
dia991_utt4.mp4,-2.5627919556852023,1.0223936519708696,2.3893333333333335,2.3893125,16000,enhanced_audio/dia991_utt4_enhanced.wav
dia501_utt4.mp4,-2.436206012764176,1.0420760489943797,3.562666666666667,3.5626875,16000,enhanced_audio/dia501_utt4_enhanced.wav
dia285_utt15.mp4,-2.053188965954234,2.732267999266462,0.9173333333333333,0.9173125,16000,enhanced_audio/dia285_utt15_enhanced.wav
dia1016_utt21.mp4,-1.3267016583517717,4.513502171732899,1.2586666666666666,1.2586875,16000,enhanced_audio/dia1016_utt21_enhanced.wav
dia767_utt4.mp4,-2.867271012566861,0.3148520026066534,1.1946666666666668,1.1946875,16000,enhanced_audio/dia767_utt4_enhanced.wav
dia875_utt10.mp4,-1.372660506925716,4.30396881695655,2.1333333333333333,2.1333125,16000,enhanced_audio/dia875_utt10_enhanced.wav
dia528_utt3.mp4,-0.6242829155615431,8.16326977312235,9.024,9.024,16000,enhanced_audio/dia528_utt3_enhanced.wav
dia576_utt5.mp4,-6.447458105092389,-5.364820960909595,1.344,1.344,16000,enhanced_audio/dia576_utt5_enhanced.wav
dia739_utt2.mp4,-2.7635670206569056,0.4351232777544389,1.5146666666666666,1.5146875,16000,enhanced_audio/dia739_utt2_enhanced.wav
dia571_utt14.mp4,-1.6081754782500526,3.3969889573498655,3.008,3.008,16000,enhanced_audio/dia571_utt14_enhanced.wav
dia1026_utt13.mp4,-2.5496510160303987,0.9490418103320281,5.0986666666666665,5.0986875,16000,enhanced_audio/dia1026_utt13_enhanced.wav
dia107_utt8.mp4,-3.338422489809712,-0.6519773955873436,1.8773333333333333,1.8773125,16000,enhanced_audio/dia107_utt8_enhanced.wav
dia313_utt3.mp4,-14.252325572913877,-14.082370502737273,1.216,1.216,16000,enhanced_audio/dia313_utt3_enhanced.wav
dia253_utt11.mp4,-2.471503387735591,1.0424100179232965,2.304,2.304,16000,enhanced_audio/dia253_utt11_enhanced.wav
dia861_utt0.mp4,-1.440092994735053,4.153446347370599,2.3466666666666667,2.3466875,16000,enhanced_audio/dia861_utt0_enhanced.wav
dia175_utt3.mp4,-2.065531349589834,2.1168068486485714,8.192,8.192,16000,enhanced_audio/dia175_utt3_enhanced.wav
dia697_utt0.mp4,-2.397337056857406,1.4291008816142292,2.2186666666666666,2.2186875,16000,enhanced_audio/dia697_utt0_enhanced.wav
dia848_utt7.mp4,-3.5979759006737506,-1.2633070134207427,3.562666666666667,3.5626875,16000,enhanced_audio/dia848_utt7_enhanced.wav
dia361_utt8.mp4,-2.306655308356426,1.5234729502040043,1.728,1.728,16000,enhanced_audio/dia361_utt8_enhanced.wav
dia93_utt0.mp4,-2.3520327491144317,1.4939723353153829,7.061333333333334,7.0613125,16000,enhanced_audio/dia93_utt0_enhanced.wav
dia55_utt16.mp4,-3.822312294874079,-1.5284803652661785,2.2186666666666666,2.2186875,16000,enhanced_audio/dia55_utt16_enhanced.wav
dia747_utt14.mp4,-1.8740512244263663,2.629572222464827,5.184,5.184,16000,enhanced_audio/dia747_utt14_enhanced.wav
dia577_utt5.mp4,-2.2132993424854024,1.7616989296315657,4.309333333333333,4.3093125,16000,enhanced_audio/dia577_utt5_enhanced.wav
dia657_utt16.mp4,-5.098135967007967,-3.5857450102764163,2.048,2.048,16000,enhanced_audio/dia657_utt16_enhanced.wav
dia738_utt2.mp4,-3.390467203561281,-1.002966890875952,0.14933333333333335,0.1493125,16000,enhanced_audio/dia738_utt2_enhanced.wav
dia295_utt6.mp4,-1.3959582258484908,3.9421676511251302,2.304,2.304,16000,enhanced_audio/dia295_utt6_enhanced.wav
dia174_utt3.mp4,-3.1994020841004165,-0.3585999860957404,7.402666666666667,7.4026875,16000,enhanced_audio/dia174_utt3_enhanced.wav
dia849_utt7.mp4,-2.4937256722221584,1.0811064902465173,1.2586666666666666,1.2586875,16000,enhanced_audio/dia849_utt7_enhanced.wav
dia92_utt0.mp4,1.1031927099923598e-05,54.825768504740054,1.6426666666666667,1.6426875,16000,enhanced_audio/dia92_utt0_enhanced.wav
dia696_utt0.mp4,-1.0544023665021138,5.6237252419909725,3.84,3.84,16000,enhanced_audio/dia696_utt0_enhanced.wav
dia496_utt13.mp4,-1.906359221337968,2.648328750933312,6.976,6.976,16000,enhanced_audio/dia496_utt13_enhanced.wav
dia860_utt0.mp4,-2.0404396178884476,2.187294953001359,2.517333333333333,2.5173125,16000,enhanced_audio/dia860_utt0_enhanced.wav
dia312_utt3.mp4,-2.081601430656833,2.0381437555863884,4.053333333333334,4.0533125,16000,enhanced_audio/dia312_utt3_enhanced.wav
dia1018_utt16.mp4,0.0032711450013415758,23.09542611450814,0.2773333333333333,0.2773125,16000,enhanced_audio/dia1018_utt16_enhanced.wav
dia646_utt19.mp4,-2.0537790784660976,1.9640318730611002,1.1946666666666668,1.1946875,16000,enhanced_audio/dia646_utt19_enhanced.wav
dia418_utt22.mp4,-3.01227647367511,-0.10638155745650683,1.8773333333333333,1.8773125,16000,enhanced_audio/dia418_utt22_enhanced.wav
dia191_utt2.mp4,-1.5618331199617976,3.7408880680139625,1.6426666666666667,1.6426875,16000,enhanced_audio/dia191_utt2_enhanced.wav
dia673_utt1.mp4,-6.774102815869609,-5.798987337620409,1.0453333333333332,1.0453125,16000,enhanced_audio/dia673_utt1_enhanced.wav
dia77_utt1.mp4,-4.561999369827532,-2.6791795666813014,1.6426666666666667,1.6426875,16000,enhanced_audio/dia77_utt1_enhanced.wav
dia415_utt1.mp4,-5.794249445866837,-4.534782437162487,0.64,0.64,16000,enhanced_audio/dia415_utt1_enhanced.wav
dia508_utt20.mp4,0.0004260243621289459,51.53835740533886,1.0026666666666666,1.0026875,16000,enhanced_audio/dia508_utt20_enhanced.wav
dia885_utt1.mp4,-3.26206610651425,-0.5613612931613696,1.3866666666666667,1.3866875,16000,enhanced_audio/dia885_utt1_enhanced.wav
dia259_utt0.mp4,-2.2657596079173405,1.7943593437496554,3.4346666666666668,3.4346875,16000,enhanced_audio/dia259_utt0_enhanced.wav
dia592_utt4.mp4,-2.593871363126011,0.9791659983142418,0.5973333333333334,0.5973125,16000,enhanced_audio/dia592_utt4_enhanced.wav
dia959_utt8.mp4,-3.602299152921502,-1.08486509330438,3.2213333333333334,3.2213125,16000,enhanced_audio/dia959_utt8_enhanced.wav
dia902_utt4.mp4,-2.0837076508554535,2.0915236654825002,2.688,2.688,16000,enhanced_audio/dia902_utt4_enhanced.wav
dia414_utt1.mp4,-7.4350047420436916,-6.615627884160309,0.21333333333333335,0.2133125,16000,enhanced_audio/dia414_utt1_enhanced.wav
dia884_utt1.mp4,-1.8572618945477943,1.8953699418070071,0.128,0.128,16000,enhanced_audio/dia884_utt1_enhanced.wav
dia190_utt2.mp4,-2.3229730425195774,1.528761889706972,3.6053333333333333,3.6053125,16000,enhanced_audio/dia190_utt2_enhanced.wav
dia76_utt1.mp4,-1.4102693214611404,3.9513556819784226,1.8773333333333333,1.8773125,16000,enhanced_audio/dia76_utt1_enhanced.wav
dia672_utt1.mp4,-1.2465939088692666,4.851263630997242,3.7546666666666666,3.7546875,16000,enhanced_audio/dia672_utt1_enhanced.wav
dia593_utt4.mp4,-1.7639192944526692,2.5476976362351245,2.005333333333333,2.0053125,16000,enhanced_audio/dia593_utt4_enhanced.wav
dia271_utt7.mp4,-11.229497249493473,-10.903139848014229,2.517333333333333,2.5173125,16000,enhanced_audio/dia271_utt7_enhanced.wav
dia258_utt0.mp4,-1.8762682526918086,2.80139884237188,1.5573333333333332,1.5573125,16000,enhanced_audio/dia258_utt0_enhanced.wav
dia30_utt12.mp4,-2.1142778614056645,2.0005916720067884,0.8106666666666666,0.8106875,16000,enhanced_audio/dia30_utt12_enhanced.wav
dia722_utt10.mp4,-2.5336507242097754,0.9898825540316893,2.2186666666666666,2.2186875,16000,enhanced_audio/dia722_utt10_enhanced.wav
dia141_utt1.mp4,-2.2801252309723576,1.5233112315078603,2.432,2.432,16000,enhanced_audio/dia141_utt1_enhanced.wav
dia208_utt10.mp4,-0.8207540128051188,6.668277991651288,1.536,1.536,16000,enhanced_audio/dia208_utt10_enhanced.wav
dia792_utt18.mp4,-1.9466156996279407,2.398814650620524,3.008,3.008,16000,enhanced_audio/dia792_utt18_enhanced.wav
dia168_utt6.mp4,-1.9383386567083827,2.4710609105088506,1.8346666666666667,1.8346875,16000,enhanced_audio/dia168_utt6_enhanced.wav
dia327_utt1.mp4,-2.8004381393973574,0.42382940269028047,1.5146666666666666,1.5146875,16000,enhanced_audio/dia327_utt1_enhanced.wav
dia855_utt2.mp4,-1.732913294218996,2.978906796809771,1.9626666666666666,1.9626875,16000,enhanced_audio/dia855_utt2_enhanced.wav
dia632_utt12.mp4,-8.859530630900789,-8.226071316303978,1.2586666666666666,1.2586875,16000,enhanced_audio/dia632_utt12_enhanced.wav
dia289_utt3.mp4,-1.2900927053720668,4.815337017968747,3.008,3.008,16000,enhanced_audio/dia289_utt3_enhanced.wav
dia542_utt7.mp4,-0.08639840812981844,16.23338014666185,0.8746666666666667,0.8746875,16000,enhanced_audio/dia542_utt7_enhanced.wav
dia404_utt12.mp4,-1.3131383584923861,4.550603010883767,1.4933333333333334,1.4933125,16000,enhanced_audio/dia404_utt12_enhanced.wav
dia854_utt2.mp4,-3.2839803824753315,-0.6557371450624769,2.7946666666666666,2.7946875,16000,enhanced_audio/dia854_utt2_enhanced.wav
dia326_utt1.mp4,-0.009798415199160707,26.310318749545715,1.3013333333333332,1.3013125,16000,enhanced_audio/dia326_utt1_enhanced.wav
dia140_utt1.mp4,-2.05371034980176,2.1737926865448784,11.114666666666666,11.1146875,16000,enhanced_audio/dia140_utt1_enhanced.wav
dia236_utt15.mp4,-3.0839425422863713,0.011657993885696206,5.504,5.504,16000,enhanced_audio/dia236_utt15_enhanced.wav
dia288_utt3.mp4,-2.209683990087284,1.7245589931325358,2.752,2.752,16000,enhanced_audio/dia288_utt3_enhanced.wav
dia9_utt2.mp4,-1.0290152587429684,5.62007715730842,5.8453333333333335,5.8453125,16000,enhanced_audio/dia9_utt2_enhanced.wav
dia244_utt5.mp4,-2.5389141641182933,1.0121840446629462,2.7306666666666666,2.7306875,16000,enhanced_audio/dia244_utt5_enhanced.wav
dia936_utt6.mp4,-2.9827098323647134,0.048863291735935205,2.048,2.048,16000,enhanced_audio/dia936_utt6_enhanced.wav
dia66_utt10.mp4,-0.9970128762345304,5.867417036569179,6.762666666666667,6.7626875,16000,enhanced_audio/dia66_utt10_enhanced.wav
dia421_utt3.mp4,-1.4244491922607896,4.161104481167973,2.3466666666666667,2.3466875,16000,enhanced_audio/dia421_utt3_enhanced.wav
dia337_utt18.mp4,-6.620605220521812,-5.7094975850918,1.0026666666666666,1.0026875,16000,enhanced_audio/dia337_utt18_enhanced.wav
dia635_utt8.mp4,-2.7650060274679027,0.5598688961555982,2.517333333333333,2.5173125,16000,enhanced_audio/dia635_utt8_enhanced.wav
dia408_utt4.mp4,-1.6282523445799422,3.216526762374332,2.517333333333333,2.5173125,16000,enhanced_audio/dia408_utt4_enhanced.wav
dia898_utt4.mp4,-2.7702046471838413,0.4526250379924907,6.4,6.4,16000,enhanced_audio/dia898_utt4_enhanced.wav
dia43_utt3.mp4,-1.5201332778665653,3.7549958347809103,3.3066666666666666,3.3066875,16000,enhanced_audio/dia43_utt3_enhanced.wav
dia949_utt10.mp4,-1.8388192065377504,2.8883500957189927,3.8826666666666667,3.8826875,16000,enhanced_audio/dia949_utt10_enhanced.wav
dia980_utt10.mp4,-2.043153843257302,2.2208593349263763,3.648,3.648,16000,enhanced_audio/dia980_utt10_enhanced.wav
dia8_utt2.mp4,-2.031465896797407,2.285815873031148,1.344,1.344,16000,enhanced_audio/dia8_utt2_enhanced.wav
dia937_utt6.mp4,-1.9592127018518568,2.653193794318561,2.965333333333333,2.9653125,16000,enhanced_audio/dia937_utt6_enhanced.wav
dia245_utt5.mp4,-3.200628070855252,-0.2833189289946563,5.269333333333333,5.2693125,16000,enhanced_audio/dia245_utt5_enhanced.wav
dia409_utt4.mp4,-2.8044244691896787,0.4113713766151405,1.3866666666666667,1.3866875,16000,enhanced_audio/dia409_utt4_enhanced.wav
dia646_utt3.mp4,-1.4536846703808548,3.6761231041794074,1.8773333333333333,1.8773125,16000,enhanced_audio/dia646_utt3_enhanced.wav
dia420_utt3.mp4,-1.4256345855847377,4.106439477432406,3.8826666666666667,3.8826875,16000,enhanced_audio/dia420_utt3_enhanced.wav
dia634_utt8.mp4,-0.7567567850662924,7.2599294527905665,1.664,1.664,16000,enhanced_audio/dia634_utt8_enhanced.wav
dia30_utt8.mp4,-1.4642453365686714,3.852987373960853,2.688,2.688,16000,enhanced_audio/dia30_utt8_enhanced.wav
dia982_utt8.mp4,-3.399881471789245,-0.8065097307504208,0.768,0.768,16000,enhanced_audio/dia982_utt8_enhanced.wav
dia706_utt3.mp4,-1.884721199006508,2.767761119615094,1.0666666666666667,1.0666875,16000,enhanced_audio/dia706_utt3_enhanced.wav
dia446_utt10.mp4,-0.0026008110311165145,35.40174929674369,0.5973333333333334,0.5973125,16000,enhanced_audio/dia446_utt10_enhanced.wav
dia512_utt8.mp4,-2.4744703739259806,1.207327484375163,4.437333333333333,4.4373125,16000,enhanced_audio/dia512_utt8_enhanced.wav
dia549_utt4.mp4,-3.270425512427744,-0.3950935879018903,1.5573333333333332,1.5573125,16000,enhanced_audio/dia549_utt4_enhanced.wav
dia282_utt0.mp4,-1.1604738040823517,5.271746393900827,5.525333333333333,5.5253125,16000,enhanced_audio/dia282_utt0_enhanced.wav
dia774_utt8.mp4,-1.668551433579561,3.212109490486009,2.88,2.88,16000,enhanced_audio/dia774_utt8_enhanced.wav
dia560_utt3.mp4,-1.9221340655433792,2.5341473225146145,1.728,1.728,16000,enhanced_audio/dia560_utt3_enhanced.wav
dia138_utt9.mp4,-3.775181383170584,-1.3733801078488652,1.4293333333333333,1.4293125,16000,enhanced_audio/dia138_utt9_enhanced.wav
dia163_utt5.mp4,-2.233476726148403,1.8880298178669057,2.7946666666666666,2.7946875,16000,enhanced_audio/dia163_utt5_enhanced.wav
dia305_utt5.mp4,-1.4160567998588056,4.156295423766508,2.048,2.048,16000,enhanced_audio/dia305_utt5_enhanced.wav
dia884_utt12.mp4,-1.7233405345277562,3.055275762659038,3.6053333333333333,3.6053125,16000,enhanced_audio/dia884_utt12_enhanced.wav
dia775_utt8.mp4,-2.1668572165987294,1.9520167558777142,2.176,2.176,16000,enhanced_audio/dia775_utt8_enhanced.wav
dia283_utt0.mp4,-2.4717477500772906,1.2496678750874666,4.266666666666667,4.2666875,16000,enhanced_audio/dia283_utt0_enhanced.wav
dia561_utt3.mp4,-3.0618827231429604,-0.06608110077770257,0.832,0.832,16000,enhanced_audio/dia561_utt3_enhanced.wav
dia670_utt10.mp4,-4.817914768758276,-3.1408663481415733,4.714666666666667,4.7146875,16000,enhanced_audio/dia670_utt10_enhanced.wav
dia707_utt3.mp4,-2.807794687743651,-0.31695459873579257,0.5333333333333333,0.5333125,16000,enhanced_audio/dia707_utt3_enhanced.wav
dia548_utt4.mp4,-2.031060505489894,2.2622689770253372,3.584,3.584,16000,enhanced_audio/dia548_utt4_enhanced.wav
dia304_utt5.mp4,-2.6290899187706405,0.60819632954232,0.8746666666666667,0.8746875,16000,enhanced_audio/dia304_utt5_enhanced.wav
dia84_utt6.mp4,-0.5179080180826654,8.972560555769263,10.346666666666666,10.3466875,16000,enhanced_audio/dia84_utt6_enhanced.wav
dia680_utt6.mp4,-2.7400046822462674,0.5642326996750822,4.672,4.672,16000,enhanced_audio/dia680_utt6_enhanced.wav
dia893_utt7.mp4,-2.880682218004857,0.272075707367204,1.1306666666666667,1.1306875,16000,enhanced_audio/dia893_utt7_enhanced.wav
dia48_utt0.mp4,-1.394718934236272,4.407726572925021,2.1333333333333333,2.1333125,16000,enhanced_audio/dia48_utt0_enhanced.wav
dia222_utt15.mp4,-2.2418323367286392,1.7069025341481558,2.0906666666666665,2.0906875,16000,enhanced_audio/dia222_utt15_enhanced.wav
dia665_utt7.mp4,-3.237215929206916,-0.4482522544545131,7.765333333333333,7.7653125,16000,enhanced_audio/dia665_utt7_enhanced.wav
dia61_utt7.mp4,-0.5845512057466957,8.421813731301667,1.344,1.344,16000,enhanced_audio/dia61_utt7_enhanced.wav
dia187_utt4.mp4,-4.351442964838786,-2.3461053670189576,2.9226666666666667,2.9226875,16000,enhanced_audio/dia187_utt4_enhanced.wav
dia914_utt2.mp4,-1.5709490319451587,3.7536712579521616,2.965333333333333,2.9653125,16000,enhanced_audio/dia914_utt2_enhanced.wav
dia410_utt12.mp4,-4.1499552987817925,-2.0170502416470635,1.3226666666666667,1.3226875,16000,enhanced_audio/dia410_utt12_enhanced.wav
dia584_utt2.mp4,-1.9089848831912049,3.3417759567078527,0.2773333333333333,0.2773125,16000,enhanced_audio/dia584_utt2_enhanced.wav
dia2_utt1.mp4,-2.1216825482364046,1.9110520063523415,1.4506666666666668,1.4506875,16000,enhanced_audio/dia2_utt1_enhanced.wav
dia664_utt7.mp4,-1.2971257594421037,4.60016991369391,2.1333333333333333,2.1333125,16000,enhanced_audio/dia664_utt7_enhanced.wav
dia186_utt4.mp4,-2.76022860211621,0.45248419183720956,0.7466666666666667,0.7466875,16000,enhanced_audio/dia186_utt4_enhanced.wav
dia892_utt7.mp4,-19.48004363103722,-19.425128628232606,2.624,2.624,16000,enhanced_audio/dia892_utt7_enhanced.wav
dia49_utt0.mp4,-1.934260985145768,2.3001593571303065,1.1733333333333333,1.1733125,16000,enhanced_audio/dia49_utt0_enhanced.wav
dia967_utt9.mp4,-0.32918939279287457,10.5531340187842,1.9626666666666666,1.9626875,16000,enhanced_audio/dia967_utt9_enhanced.wav
dia736_utt10.mp4,-2.180798781372943,1.6688051509966086,2.88,2.88,16000,enhanced_audio/dia736_utt10_enhanced.wav
dia3_utt1.mp4,-2.3929292661061066,1.229713834420323,1.1306666666666667,1.1306875,16000,enhanced_audio/dia3_utt1_enhanced.wav
dia791_utt9.mp4,-1.568241948807315,3.704137170374615,2.1333333333333333,2.1333125,16000,enhanced_audio/dia791_utt9_enhanced.wav
dia915_utt2.mp4,-1.7325321297221232,2.9067975659197725,5.013333333333334,5.0133125,16000,enhanced_audio/dia915_utt2_enhanced.wav
dia626_utt12.mp4,-1.3524993704479353,4.4175552761727115,10.432,10.432,16000,enhanced_audio/dia626_utt12_enhanced.wav
dia585_utt2.mp4,-2.6405057452887224,0.8419662883398787,3.3493333333333335,3.3493125,16000,enhanced_audio/dia585_utt2_enhanced.wav
dia331_utt7.mp4,-3.9571564324114625,-1.6916282136053264,1.6853333333333333,1.6853125,16000,enhanced_audio/dia331_utt7_enhanced.wav
